File name	Work ID	Wikipedia link	Full Sanskrit title	Paired Sanskrit English Delivered	Aligned lines	Alignment quality	Source/copyright Sanskrit	source/copyright English	Editor 	Author(s)	Translator (if available)	not before	not after	length (tokens)	Note	Translation available	PDF on Google Drive	Translation details (if no PDF available)	assigned	completed
SA_MB_kulasaraHK	M00294		Unknown: kulasāra				Muktabodha								Revision 0					
SA_MB_vimalavatiitantraHK	M00295		vimalaśiva: vimalāvatītantra				Muktabodha			vimalaśiva					Revision 0					
SA_MB_darsanopanisatHK	M00296		Unknown: darśanopaniṣat				Muktabodha								Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_trisikhibrahmanopanisatHK	M00297		Unknown: triśikhibrāhmaṇopaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_varahopanisatHK	M00298		Unknown: vārāhopaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_yogacudamanyupanisatHK	M00299		Unknown: yogacūḍāmaṇyupaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_yogakundalyupanisatHK	M00300		Unknown: yogakuṇḍalyupaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_yogasikhopanisatHK	M00301		Unknown: yogaśikhopaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_yogatattvopanisatHK	M00302		Unknown: yogatattvopaniṣat				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_prayascittasamuccayaHK	M00303		Unknown: prāyaścittasamuccaya				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .					
SA_MB_mohacudottaramHK	M00304		Unknown: mohacūḍottara				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_pingalamataHK	M00305		Unknown: piṅgalāmata				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_laghustavaHK	M00306		Unknown: laghustava				Muktabodha								Revision 0					
SA_MB_carcastavaHK	M00307		Unknown: carcāstava				Muktabodha								Revision 0					
SA_MB_bhuvanesvarimahastotramHK	M00309		pṛthavīdharācārya: bhuvaneśvarīmahāstotra				Muktabodha			pṛthavīdharācārya					Revision 0					
SA_MB_DeviirahasyaHK	M00310		Unknown: devīrahasya				Muktabodha								Revision 0					
SA_MB_asesakulavallariHK	M00311		gaṇananāthabhaṭṭa: aśeṣakulavallarī				Muktabodha			gaṇananāthabhaṭṭa					Revision 0					
SA_MB_saubhagyataranginiHK	M00312		mukunda: saubhāgyataraṅgiṇī				Muktabodha			mukunda					Revision 0					
SA_MB_trotalamahatantramHK	M00313		Unknown: troṭalātantra				Muktabodha								Revision 0					
SA_MB_TantracintamaniHK	M00314		navamīsiṃha: tantracintāmaṇi				Muktabodha			navamīsiṃha					Revision 0					
SA_MB_moksasopanaHK	M00315		kāṇḍadvayātītayogī: mokṣasopāna				Muktabodha			kāṇḍadvayātītayogī					Revision 0					
SA_MB_NityatantraHK	M00316		Unknown: nityākaulatantra				Muktabodha								Revision 0					
SA_MB_varahitantramHK	M00317		Unknown: vārāhītantra				Muktabodha								Revision 0					
SA_MB_kulamuktikalloliniHK	M00318		navamīsiṃha: kulamuktikallolinī				Muktabodha			navamīsiṃha					Revision 0					
SA_MB_BrahmayamalaHK	M00319		Unknown: brahmayāmala				Muktabodha								Revision 0					
SA_MB_KalasamkarsinitippaniHK	M00320		Unknown: kalasaṃkarṣinīmatatantraṭippaṇī				Muktabodha								Revision 0					
SA_MB_NigamasaranirnayaHK	M00321		<ramAramaNadeva: nigamasāranirṇaya				Muktabodha			<ramAramaNadeva					Revision 0					
SA_MB_saktisutramHK	M00322		Unknown: śaktisūtra				Muktabodha								Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.					
SA_MB_kriyakramadyotikavyakhyaHK	M00324		kacchapeśvaraśivācārya: kriyakramadyotikavyākhyā				Muktabodha			kacchapeśvaraśivācārya					Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_KaularahasyaHK	M00326		Unknown: kaularahasya				Muktabodha								"Many folios are missing in this manuscript.  Note that the conjunct letter R written above the word is added by the scribe for no reason.

Data-entered by the staff of the Muktabodha Indological Research Institute under the direction of Mark S.G. Dyczkowski."					
SA_MB_T-334-sarvajnanottaramHK	M00327		Unknown: sarvajñānottara				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_siddhantarthasamuccayaHK	M00328		Unknown: siddhāntārthasamuccaya				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_suksmagamaHK	M00329		Unknown: sūkṣmāgama				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_bhagavadgitavirashaivabhashyamHK	M00330		Unknown: bhagavadgītā				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark Dyczkowski.					
SA_MB_KulavrttiHK	M00331		pūrṇānanda: kulavṛtti				Muktabodha			pūrṇānanda					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_laksmiitantramHK	M00332		Unknown: lakṣmītantra				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkwoski.					
SA_MB_LingadhaaranachandrikaHK	M00333		nandikeśvara: liṅgadhāraṇacandrikā				Muktabodha			nandikeśvara					"Commentary written in 1903. 
Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski."					
SA_MB_samnyaasaupanisadHK	M00334		Unknown: saṃnyāsa upaniṣads				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark  S. G. Dyczkowski.					
SA_MB_Yvaasistha1vairaagyaprakaranamHK	M00335		valmiki: yogavāsiṣṭha part 1 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.					
SA_MB_YvaasisthaBmumuksuvyavaharaprakaranamHK	M00336		valmiki: yogavāsiṣṭha part 2 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.					
SA_MB_vyasishtaCutpattiprakarnamHK	M00337		valmiki: yogavāsiṣṭha part 3 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_vyasishthaDsthitiprakaranamHK	M00338		valmiki: yogavāsiṣṭha part 4 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_yogavyasishthaEupasamaprakaranamHK	M00339		valmiki: yogavāsiṣṭha part 5 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_durgarcanasrtiHK	M00340		lakṣmīnārāyaṇa goswāmī: durgārcanaṣṛti				Muktabodha			lakṣmīnārāyaṇa goswāmī					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_matrkacakravivekaHK	M00341		svatantrānandanatha: mātṛkācakraviveka				Muktabodha			svatantrānandanatha					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_sadhanamala1IHK	M00342		benoytosh bhattacharya: sādhanamālā Vol. 1				Muktabodha			benoytosh bhattacharya					Data entered by the staff of Muktabodha under the direction of Mark S. T. Dyczkowski.					
SA_MB_saadhanamaalaa-IIHK	M00343		benoytosh bhattacharya: sādhanamālā Vol. 2				Muktabodha			benoytosh bhattacharya					Data entered by the staff of Muktabodha under the direction of Mark S. T. Dyczkowski.					
SA_MB_tripuraarahasyaHK	M00344		hāritāyana: tripurārahasya jñānakhaṇḍa				Muktabodha			hāritāyana					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_YogavaasisthaSampurnamIIORGHK	M00345		valmiki: yogavāsiṣṭha part 6 with commentary tātparyaprakāśa				Muktabodha			valmiki					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_SriikarabhaashyacombinedHK	M00346		śrīpati: śrīkarabhāsya				Muktabodha			śrīpati					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_vijnanabhairavaanandabhattaHK	M00347		Unknown: vijñānabhairava with commentary Kaumadi				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_sivastotraavaliiHK	M00348		utpaladeva: śivastotravalī				Muktabodha			utpaladeva					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_sivasuutravimarsiniiHK	M00349		vasugupta author śivasūtra: śivasūvimarśinī text version				Muktabodha			vasugupta author śivasūtra					Transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.					
SA_MB_pratyabhijnahrdayaHK	M00350		Unknown: pratyabhijñahṛdaya Text version				Muktabodha								This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.    Revision 0					
SA_MB_LaghuYV-combinedHK	M00351		Unknown: laghuyogavāsiṣṭha with commentary vāsiṣṭhacandrikā				Muktabodha								This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.					
SA_MB_SpandakarikaRamakanthaHK	M00352		kallaṭa bhaṭṭa: spandakārikā with vivṛtti by rāmakaṇṭha				Muktabodha			kallaṭa bhaṭṭa					Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_aniruddhasamhitaaHK	M00353		Unknown: aniruddhasaṃhitā				Muktabodha								Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_laghustutiHK	M00355		laghubhaṭṭāraka: laghustuti with commentary by rāgavānanda				Muktabodha			laghubhaṭṭāraka					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_paraanandasutraHK	M00357		parānanda muni: parānandasūtra				Muktabodha			parānanda muni					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_parasambhumahimnastavaHK	M00358		alias krodhabhaṭṭāraka: paraśambhumahimnastava				Muktabodha			alias krodhabhaṭṭāraka					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_natyasatrav1HK	M00359		Unknown: nāṭyaśāstram Vol. 1				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_guhyasamaajatantraHK	M00360		Unknown: guhyasamājatantra				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_natyrasatrav2HK	M00361		Unknown: nāṭyaśāstram Vol. 2				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_natyasatrav3HK	M00362		Unknown: nāṭyaśāstram Vol. 3				Muktabodha								Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_aryamanjusrimulakalpa1HK	M00363		Unknown: āryamañjuśrīmūlakalpam Part 1				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_aryamanjusrimulakalpa2HK	M00364		Unknown: āryamañjuśrīmūlakalpam Part 2				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_aryamanjusrimulakalpa3HK	M00365		Unknown: āryamañjuśrīmūlakalpam Part 3				Muktabodha								Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_tantrabhidanaHK	M00366		Unknown: tantrābhidhāna				Muktabodha								Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kamalanamniHK	M00400		prāṇamañjarī: kāmyakarmakamalā				Muktabodha			prāṇamañjarī					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_kulacuu.daama.nitantraHK	M00402		Unknown: kulacūḍāmaṇi nigama				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_mahaalak.smiipuujaavidhiHK	M00407		Unknown: mahālakṣmīpūjāvidhiḥ				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_mantradaanavidhiHK	M00408		Unknown: mahādānavidhiḥ				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_kalaagniyajnavidhiHK	M00410		Unknown: kālāgniyajñavidhi				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_kalasaarcanavidhiHK	M00411		Unknown: kalaśārcanavidhi of siddhalakṣmīdevī				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_madhyapii.thapujavidhiHK	M00412		Unknown: madhyapīṭhapūjāvidhi				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_m.rtyunjayakalpaHK	M00413		Unknown: mṛtyuñjayakalpa				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_phe.takapratis.thacandikagnividhiHK	M00414		Unknown: pheṭakapratiṣṭhācaṇḍikāgnividhi				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.					
SA_MB_siddhilak.smii-aramikaHK	M00415		Unknown: siddhilakṣmī ārāmika				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_siddhilaksmiidevyarcanaHK	M00416		Unknown: siddhilakṣmīdevyārcana				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_siddhilasmiikotyahutidinakrtyaHK	M00417		Unknown: siddhilakṣmīkoṭyāhutidinakṛtya				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_siddhilaksmiyutaksaramalamamtraHK	M00418		Unknown: siddhilakṣmīkyutākṣaramālāmantra				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_ucchistacandaaliniikalpaHK	M00419		Unknown: ucchiṣṭacāṇḍālinīkalpa				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_ugracandapujapaddhatiHK	M00420		Unknown: ugracaṇḍapūjāpaddhati				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_urdhvamnayadamanarohanapaddhatiHK	M00421		Unknown: urddhvāmnāya damanārohaṇapaddhati				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_urddhvamnayapujavidhiHK	M00422		Unknown: urddhvāmnāyapūjāvidhi				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_T0274makutagamaHK	M00424		Unknown: mukuṭāgama				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_jnaanaratnaavaliiHK	M0222		jñānaśiva: jñānaratnāvalī				Muktabodha			jñānaśiva					Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.					
SA_MB_kuladiipikaaHK	M0230		tryambakabhaṭṭaraka: kuladīpikā				Muktabodha			tryambakabhaṭṭaraka					Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
SA_MB_parakramapujaHK	M0311		Unknown: parākramapūjā				Muktabodha								Revision 0					
SA_MB_hayasirsapancaraatramHK	M04001		Unknown: hayaśirṣsapañcarātra				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.					
SA_MB_kalikapuranaHK	M04002		Unknown: kālikāpurāṇam				Muktabodha								Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.					
